The results are ordered in the same order as in c_rc_df (according to protein name),,,,,,,,
pos_1_res4_ft,pos_2_res4_ft,pos_3_res4_ft,pos_1_res7_ft,pos_2_res7_ft,pos_3_res7_ft,pos_1_res12_ft,pos_2_res12_ft,pos_3_res12_ft
0.469641233,-0.526036761,0.993172613,0.202093163,-0.341347563,0.956032999,0.284892498,0.048615521,0.984796445
0.886407113,-0.04893586,0.999364184,0.960640783,0.035052148,0.992996332,0.94740832,0.054871497,0.998235433
0.602791037,0.906855106,0.971633951,0.609395815,0.470008193,-0.06681384,0.548368665,0.494054012,-0.272486535
0.484461239,0.82151344,0.998549431,0.617413595,0.841536038,0.993643655,0.597816504,0.844589407,0.999233159
0.996374026,0.999365162,0.399385301,0.996992743,0.999324068,0.952497002,0.996201236,0.999726023,0.851663433
-0.605717407,-0.412113008,0.999753662,0.38524423,0.982769587,0.995203378,0.565179048,0.99670384,0.999146926
0.916144963,0.99052425,0.999615067,0.612786575,0.992723204,0.997150048,0.289349938,0.991620919,0.999408887
0.654114774,0.987661397,0.67726071,0.724206385,0.982368859,0.755201915,0.698209613,0.994687703,0.496037449
0.051574559,0.973253592,0.696620897,0.447351176,-0.004333757,-0.122273014,0.435479341,-0.160863233,0.707689187
-0.144835374,-0.054204792,0.999986167,0.090626167,0.551222076,0.992735642,-0.020150886,0.311198181,0.997556417
0.391244394,0.977290826,-0.508200918,0.290088826,0.090945968,0.352021694,0.334302224,-0.305137626,0.232470568
0.817402122,0.771431338,0.54646438,0.978996497,0.312367352,0.737975519,0.987875103,0.12316842,0.854379452
0.532754439,-0.575751125,-0.981846899,0.729429207,-0.474361357,0.174784039,0.71995903,-0.460708937,-0.899405493
0.963921187,0.985296631,0.812020147,0.920380779,0.994618413,0.668730488,0.977882135,0.978376197,0.698190727
-0.66172566,0.670535222,0.998879723,-0.420606899,0.855991484,0.999935459,-0.430445261,0.968163162,0.999891295
0.501222618,0.045587275,0.848255444,0.103373005,0.023971801,-0.433773955,0.260388243,0.103882084,0.995267558
0.999442952,0.977898101,0.997813119,0.998548883,0.990243362,0.985816945,0.998213174,0.994041597,0.999777977
0.253334765,0.219130934,-0.416266099,0.558174144,-0.498022648,-0.442061155,0.829842633,-0.075068665,-0.408801744
0.766941639,0.015028374,0.366817865,0.769984728,0.058046967,0.074813605,0.775047718,0.025039384,0.041112266
-0.480117752,0.147069043,0.658767653,-0.526275799,0.835098258,0.868929803,-0.549210542,0.408116607,0.887293414
0.99817066,0.866024024,0.999722608,0.99929582,0.943526709,0.994229292,0.999305721,0.930970373,0.999385105
0.931694985,0.990535174,0.99967447,0.917926416,0.990277848,0.996841072,0.911185698,0.987769379,0.999212889
-0.843132765,0.811064583,0.90675358,-0.435580591,0.94627921,0.754720309,-0.419488589,0.981497967,0.613939829
-0.68383547,0.99712607,0.998417688,-0.258888632,0.993686261,0.982935253,-0.436067495,0.983493344,0.998012227
0.908690551,0.05524971,0.997488166,0.879371074,0.156667362,0.999674954,0.842281768,-0.222809669,0.998986295
0.974524459,0.214581632,0.997488166,0.751189238,0.252764651,0.99850683,0.516668268,0.076912526,0.999145116
0.508175118,0.99044195,0.88176786,-0.097951653,0.984041461,0.428755033,-0.146976233,0.961076714,0.991009889
0.929351907,0.213067018,-0.493114154,0.993205097,0.548436041,-0.546600699,0.996305756,0.596157961,-0.459971924
-0.81308374,0.923780369,0.997708778,-0.943540742,0.955596345,0.985858208,-0.931358885,0.98868021,0.9999868
0.998091286,0.761736655,0.999647664,0.999448431,0.788197934,0.994320767,0.999458872,0.806370869,0.999483005
-0.374890883,0.980419756,0.999654801,0.379148927,0.972816483,0.994072128,0.249855257,0.987465006,0.998561141
0.949899964,0.717882736,0.999647664,0.949361769,0.731880001,0.994093742,0.950027178,0.679213704,0.998909349
0.450847471,0.125531731,0.933945969,0.869943713,0.918597093,0.971132831,0.833882235,0.038446058,0.940657048
0.793234601,-0.176881109,-0.732638514,0.863233502,-0.083385908,-0.367260924,0.811289843,-0.02438816,-0.255315842
0.195870044,0.968666417,0.979406305,-0.083374256,0.974872162,0.980389011,-0.042049211,0.974109167,0.972219022
0.853243083,-0.087355801,-0.408409271,-0.004025712,-0.208047298,-0.396237117,0.011361403,-0.06625407,-0.667276353
0.777917766,0.731719038,0.323916122,0.845799203,0.887506422,-0.124104647,0.843110108,0.928057175,0.649881089
0.982521833,0.797855621,0.998690177,0.987089835,0.799606562,0.999098871,0.987575122,0.803547344,0.999682383
0.991642065,0.956324859,0.998124686,0.992646063,0.991415815,0.998137059,0.99243591,0.982587545,0.998946352
0.183704613,-0.296606049,0.995271925,0.999187396,-0.180696069,0.994195969,0.997091904,-0.170535768,0.987976389
0.543355905,0.005409401,0.838075582,0.751302703,0.632188087,0.691115268,0.773543392,0.308336228,0.888499026
0.304116215,0.253270614,0.994583695,0.109953662,0.672131597,0.99824086,-0.150071318,0.744262543,0.987389134
0.998893011,0.966077016,-0.256434094,0.999734516,0.806154238,-0.31628985,0.999726264,0.997000345,-0.289272622
0.999963208,0.994452849,0.999896218,0.999722395,0.994072244,0.986146041,0.999700818,0.996942884,0.999359937
0.424578559,-0.715548759,0.77725937,0.449368931,0.084146587,0.59639958,0.501947176,-0.474338369,0.62039339
0.458318171,0.385553326,0.80542124,0.348632031,-0.387112984,0.687324726,0.349936012,-0.287779121,0.781514171
-0.042189848,0.928247458,-0.453504306,-0.223249094,0.96619781,-0.260341037,-0.071648338,0.992146153,-0.421702029
0.394930734,-0.481382487,0.985582088,0.512100108,-0.300915788,0.980255521,0.667933389,0.927684049,0.982022359
0.504967705,0.991784057,0.548080018,0.311324482,0.978498786,-0.394704674,0.130223859,0.934015515,-0.311623784
0.344252197,0.785254978,0.642015721,0.569788407,0.018442606,0.954686195,0.616468745,0.066591073,0.938699249
-0.074445242,-0.679385063,0.792749859,0.964298456,0.70419125,-0.135245189,0.991498753,0.634436876,0.71628467
0.986333014,0.605565468,0.63396628,0.988029727,0.789825955,-0.073016383,0.988118683,0.858890499,0.268936063
0.998448597,0.721813345,0.994991337,0.999410524,0.29330685,0.993452541,0.999503218,-0.128129932,0.99194137
0.999182445,0.939411638,0.999720893,0.99813368,0.971092332,0.997047231,0.998328629,0.99944628,0.999906315
0.932335738,-0.566701418,0.998947011,0.931545358,0.049306927,0.983847734,0.930866608,0.431209958,0.98680614
-0.362901502,-0.478753539,0.790779686,-0.580093725,-0.426349512,-0.310173155,-0.55438658,-0.371831561,0.135979822
0.391316671,0.855071325,0.573718741,-0.291166824,0.914078329,-0.145590158,-0.304753548,0.996415956,0.531990243
0.721952565,0.829825558,0.544186246,0.994073389,0.960936294,0.98121153,0.995606918,0.988022652,0.8879439
0.984989468,0.232057969,0.999490179,0.997051863,-0.040238796,0.985969459,0.997687633,-0.091526718,0.99744348
0.499060574,0.369444037,-0.417604164,-0.014869448,0.051782847,-0.230145042,0.170537231,-0.114512861,-0.199719487
-0.68063446,-0.990582273,-0.484289555,-0.520931998,-0.749234283,-0.351389536,-0.577310496,-0.66821749,-0.462883497
-0.058096106,0.147008622,0.997207745,-0.137323357,0.62017276,0.994356406,-0.285779923,0.907902948,0.999980949
0.350268865,0.350638024,0.995893729,0.283009699,0.30521732,0.984865536,0.286016881,0.063559003,0.994942574
0.998671574,0.999960583,0.998373715,0.998988559,0.99764527,0.988100392,0.997892515,0.992386006,0.998275865
0.79217027,0.969756257,0.907324634,0.880068518,0.993829595,0.831932099,0.838007241,0.9935524,0.88023924
-0.118885708,0.882781698,0.510509069,0.33107258,0.955119008,0.419030826,0.330899344,0.98559999,0.4629825
0.994854096,0.996309332,0.150090032,0.997757535,0.993486765,0.073235811,0.998487342,0.995102104,0.151964627
-0.898123526,-0.596464689,0.622273145,-0.818550316,-0.690860823,0.624268604,-0.872369805,-0.519715417,0.421915931
0.621413448,0.998908295,-0.70245957,0.76952935,0.99475723,-0.355256022,0.784055962,0.983025684,-0.519592813
0.588724978,0.830187942,0.751503228,0.439391499,0.591291512,-0.791279817,0.567510774,0.915963758,-0.639803784
0.99948759,0.997579376,0.997594559,0.999569643,0.996875869,0.98828003,0.99932964,0.99902582,0.999715295
-0.838493041,-0.954529024,0.739475581,-0.964828996,-0.532894336,0.327340964,-0.93649399,-0.604966432,0.705357958
0.565032399,0.997972293,0.988124869,0.7542438,0.999198123,0.951238587,0.776979184,0.978956916,0.985609407
0.903997331,0.21193571,0.899310723,0.958004713,0.163881008,0.839307573,0.93717376,0.155442036,0.888037038
0.49369614,0.865704739,0.988549233,0.434626024,0.885270787,0.993249574,0.426087747,0.995247257,0.995210436
0.301712733,0.053385802,0.445015056,0.303069921,-0.074091806,0.294451546,0.311847016,0.131176086,0.402250094
0.727070238,0.852368607,0.998294593,0.623154034,0.915925708,0.987491463,0.66301835,0.98247704,0.999632039
0.288845302,-0.578935444,-0.176693987,0.138653124,-0.588023262,-0.340836034,0.206499485,-0.329990478,-0.22262302
0.232067354,0.926252248,-0.164283598,0.110007464,0.576826212,0.006599743,0.116836711,0.556087851,-0.142736809
-0.801202792,-0.891312592,0.35506446,-0.907984795,-0.788961171,0.451875659,-0.710484286,-0.777963484,0.450828569
0.034077458,-0.679852248,0.96849702,0.156193347,-0.250026002,0.948810004,0.264381624,0.231314186,0.95315132
0.271817345,-0.927760575,0.890850177,0.048767638,-0.950581551,0.823028059,0.021312752,-0.973951903,0.871547766
0.999358292,0.988484601,0.999760694,0.996286434,0.974879038,0.980942141,0.9962015,0.967393901,0.996637888
0.39156698,0.655197152,0.220728394,0.297111328,0.596651224,-0.168136851,0.511129646,0.809247432,-0.855370779
0.986364813,0.987338609,0.996431865,0.696667594,0.989242757,0.987873284,0.041615634,0.993908611,0.994493561
0.451034216,0.958835678,0.312622611,0.484848892,-0.182189002,-0.036103642,0.638175075,-0.489270066,0.871145502
0.998057481,0.090730671,-0.040127674,0.99780908,0.724374481,0.419330358,0.99761706,0.382202457,0.362932153
0.566320206,0.985444377,0.809631985,0.710878657,0.905544469,0.887715048,0.699390993,0.97910156,0.83276627
-0.281423264,0.845989217,0.997842299,-0.355398752,0.941381767,0.990085812,-0.372702789,0.971889169,0.999142426
0.818203814,0.453619045,0.998645944,0.781381875,0.448933686,0.997871642,0.542123915,0.551477668,0.999022146
0.398768442,0.739891375,-0.986983842,0.566405977,0.686433566,-0.346916209,0.683033878,0.691611206,-0.435560712
0.55523448,-0.159610094,0.976174213,0.723977707,0.082924748,0.955409693,0.682507371,0.116835065,0.955275809
0.998772915,0.723225002,0.763523155,0.999605835,0.701060694,0.829631778,0.999489124,-0.059723483,0.954824296
0.684248857,0.725492104,0.998901918,0.705600674,0.753557005,0.98883136,0.637499083,0.704104256,0.999660967
-0.971471085,0.470990083,0.998156786,-0.888857905,0.947356412,0.996078048,-0.91786286,0.931819001,0.997968952
0.98572807,0.816949497,0.276327575,0.988730424,0.970055568,0.282839377,0.988897147,0.981071493,0.405079178
-0.430736826,0.863472402,0.60868863,-0.741363663,0.786498247,-0.223291702,-0.645243392,0.769468166,-0.457070208
0.645624713,0.327024221,0.723460195,0.022033437,0.971214054,0.746718992,0.303468066,0.740103481,0.479951076
0.740610767,0.991713064,0.846786421,0.058567464,0.994995521,0.669521948,0.494728787,0.996823196,0.958509702
0.628811889,-0.907286344,0.997630793,-0.209066046,-0.911444829,0.997479203,-0.206917962,-0.993180996,0.998894874
-0.005979248,0.485043213,0.996444588,-0.350841268,0.551016575,0.996656468,-0.357245239,0.284832162,0.997629302
0.986664887,0.999599424,0.998006527,0.988010696,0.998976408,0.987251151,0.987362738,0.997108566,0.998313096
0.045306949,0.164421204,0.896123171,0.229271985,0.237470014,0.965836648,0.255784684,0.716088418,0.990712666
0.99781772,0.991834538,0.947674826,0.998917723,0.992459546,0.750780343,0.999254756,0.98805352,0.759140163
0.946320909,0.998557981,0.997405152,0.854886,0.993478931,0.986821324,0.851774579,0.995654057,0.999473608
0.998101104,0.971349022,0.993097614,0.998176156,0.899643525,0.992912248,0.998128626,0.808638063,0.986854985
0.999760024,0.999787673,0.999965537,0.999501774,0.999848878,0.977647544,0.999669291,0.998863927,0.995779738
0.998335456,0.991628037,0.999208126,0.999514836,0.869856138,0.973645784,0.999645841,0.974454364,0.992606752
-0.007278934,0.993608145,0.999679316,0.406609635,0.992542662,0.999734474,0.187832274,0.988871683,0.999359216
0.981803602,0.975341269,-0.046509205,0.981867446,0.668392274,0.231609253,0.980920309,0.19787148,0.123276317
0.550379133,0.991779679,0.643325685,0.33430005,0.78227744,0.993070111,0.182263197,0.733059926,0.896736122
-0.05697802,0.991403505,0.454965912,-0.104167169,0.961704476,0.589110696,-0.305123383,0.471668681,0.11831764
0.163854142,0.438144145,0.999218261,0.775703222,0.497144845,0.999389136,0.880157566,0.331639817,0.99878142
0.715354692,0.471357712,-0.017591979,-0.311100874,0.60282683,-0.126443686,-0.428268546,-0.070825493,-0.110908095
-0.213026575,0.94575032,0.837012368,0.589975567,0.994102681,0.847595754,0.674414947,0.925080895,0.844129765
0.429722006,-0.426289996,0.978035279,0.48079051,-0.268893373,0.973667656,0.532850245,-0.251239117,0.977170164
0.977082974,0.634968748,0.253330483,0.136217799,0.648150739,0.367956423,0.424170057,0.715636885,0.505974019
0.450046878,0.75849202,0.984456284,0.486920476,0.20733562,0.975104182,0.555671844,0.366527774,0.988424312
-0.251752052,0.995781351,-0.227068562,-0.345137689,0.982801481,-0.075180831,-0.341285688,0.996745217,-0.291286931
-0.123684623,0.983140264,0.59988474,0.387361639,0.970610236,0.476782906,0.164455837,0.995743724,0.577218575
-0.267595998,0.128812234,0.617816353,0.737396818,-0.000409271,0.551347653,0.760895558,-0.574009653,0.720943416
0.301691295,0.986040683,0.997690707,0.368652997,0.885226539,0.968966002,0.278392926,0.979648644,0.992830796
-0.153453149,0.997921548,0.991488341,-0.008404244,0.981972472,0.978837929,-0.037953211,0.996951054,0.989212522
0.522541946,0.988449258,0.963951734,0.718345628,0.982274363,0.888092,0.590281863,0.982872698,0.957388365
0.992364196,0.821762397,0.070239572,0.991023527,0.951145284,-0.594963854,0.993551551,0.961065248,0.268657946
0.993039106,0.998147385,0.960865728,0.997116009,0.988592369,0.869283185,0.995419732,0.967758777,0.919156514
0.87622178,-0.678363882,0.91436408,0.868877209,-0.730598133,-0.050957935,0.870339731,-0.80217674,-0.134754004
0.987625217,-0.146581004,0.50921423,0.988995741,-0.220526346,0.412824353,0.989080278,-0.201265228,0.502883145
0.903412007,0.839068397,-0.720985929,0.925548825,0.963651437,-0.114537975,0.922656967,0.981341655,-0.357021255
0.999548265,0.999913105,0.999669429,0.999003358,0.999948689,0.991541578,0.999359192,0.999873108,0.997752678
0.682496334,-0.651487997,0.999518783,0.758259342,-0.826076568,0.983556518,0.795151732,-0.66407059,0.997801729
0.630955763,0.995252411,0.999985351,0.868479228,0.995964964,0.990428335,0.716232291,0.994593184,0.994227891
0.998801759,0.413444977,0.99658373,0.999702032,0.732177983,0.987455235,0.999822968,0.805904416,0.999412097
-0.881826057,0.239186884,0.980566555,-0.763462156,0.538340485,0.973067536,-0.81642219,0.53883271,0.99012855
0.99121214,0.791728663,-0.322218905,0.992190203,0.955149018,-0.365532606,0.992652673,0.983994843,-0.36838142
-0.821670653,0.99547256,0.999847314,-0.491069759,0.993320601,0.999853908,-0.599678806,0.994652439,0.999701788
0.994062141,-0.582728377,0.74991177,0.994022823,-0.584284018,0.799183926,0.994907468,-0.242704012,0.979113834
0.391076258,0.348952241,-0.204086436,0.37260924,-0.637162174,0.004993302,0.377421637,-0.526834916,-0.113976365
0.073386739,0.638152233,0.714764202,-0.050876679,0.2577417,0.724914479,-0.049580741,-0.141496905,0.707608938
-0.759702827,-0.733640763,0.542672429,-0.962321031,0.026710815,0.50376787,-0.930115678,0.10282665,0.5315221
0.998388449,0.548954816,0.96883401,0.99935156,0.725749021,0.838412882,0.999536584,0.69239528,0.900010459
0.585107026,0.931968819,0.993085866,0.681115035,0.929840014,0.965231283,0.774334636,0.90757973,0.965466329
0.99917818,0.989837841,0.999829934,0.99920804,0.988368996,0.999994013,0.998725197,0.991481874,0.999978088
0.752256169,-0.46546003,0.72541165,0.183864588,-0.339226496,-0.778054771,0.383862859,-0.158913014,-0.837871961
0.984249491,0.978896237,0.972708831,0.986511942,0.97510087,0.961829732,0.986132304,0.979850349,0.966199476
0.935705692,0.563629891,0.924561612,0.971232697,0.558243521,0.662356408,0.96749629,0.657994198,0.660635448
0.421493654,0.032504042,-0.832206155,0.17558208,-0.101331595,-0.660035074,0.272953968,-0.086960091,-0.952022611
0.592299334,0.998720954,0.997897067,0.185667944,0.993140723,0.985444012,0.461539601,0.985541339,0.998311145
0.515816783,0.01670065,0.99742019,0.374063574,0.716441242,0.993600694,0.443572541,0.803938512,0.998834133
-0.174010136,-0.764132276,-0.628834441,-0.033048946,0.042043157,-0.583478279,-0.09853652,-0.21473009,-0.634872992
-0.096904503,0.323831035,0.119209591,-0.435588102,0.67670194,0.585830203,-0.40661011,0.714397194,0.815152537
0.693518283,0.906159581,-0.501906534,0.745824049,0.968396291,-0.500502105,0.715883607,0.970308346,-0.519368345
0.639168866,0.934099557,0.998225181,0.643872095,0.854367322,0.998778164,0.637788127,0.943663069,0.999099932
0.68691018,0.850006961,-0.059629416,0.522578603,0.972868553,-0.15220011,0.557661414,0.990300657,-0.089603237
-0.084927247,0.453314162,0.539788152,-0.349614375,-0.45641976,-0.312325195,-0.243149489,-0.576227852,-0.615218465
0.706043098,0.897017361,-0.348857643,0.82221079,0.96659108,-0.341806157,0.794466,0.981539686,-0.315741467
0.984242551,0.879641631,0.996121003,0.984142266,0.739941477,0.997068104,0.983609437,0.907082896,0.995338026
0.796995471,0.584432358,0.998106101,0.808718787,0.557010538,0.99519047,0.773801312,0.503917798,0.999281103
0.905982112,-0.586186581,0.997670295,0.760888501,-0.647361109,0.998494263,0.629538967,-0.783933714,0.999143655
0.989625649,0.994681062,0.999926016,0.987039433,0.994832237,0.993225816,0.986034764,0.99247763,0.998289463
-0.46328973,-0.369815746,0.040083792,-0.439554279,-0.23677107,-0.12162262,-0.434885666,-0.519321927,-0.083626867
-0.110653922,0.997011171,0.953523255,-0.195080847,0.994332402,0.979008816,0.155017952,0.995291438,0.956716316
0.998715867,0.96821934,0.861398201,0.99881218,0.986971507,0.483101863,0.998548198,0.979505834,0.340064581
0.843116315,0.352715412,0.998070091,0.824052312,0.160107,0.995268407,0.781869956,0.17354704,0.999413411
0.998517683,0.817373709,0.993564589,0.99955858,0.825750435,0.956396457,0.999580575,0.88732619,0.928410509
0.756260334,0.317163499,0.995225605,0.802272339,0.823345653,0.970862825,0.756240202,0.867489552,0.985904817
0.998271008,-0.541492786,0.999987257,0.998388785,0.461091057,0.999178243,0.998604327,0.254942929,0.999972658
0.908553774,-0.214114024,-0.799784377,0.986187651,0.050755235,0.704307837,0.989129564,0.143947272,0.250434058
-0.027314731,0.990886128,0.348234847,-0.033259364,0.994900151,0.644568858,-0.038925226,0.994914079,0.663835216
0.2790533,0.827862423,0.860751248,-0.244465969,0.787769122,0.195525667,-0.328238672,0.431988996,0.584918946
0.992666232,0.995729207,0.877970647,0.996979508,0.992665858,0.751605325,0.99755357,0.991447443,0.831463037
0.946971903,0.982332362,0.993335208,0.969478714,0.957388412,0.957039994,0.980436422,0.926010505,0.989532645
0.999792374,0.999466588,0.999957762,0.999265014,0.99954848,0.999797306,0.999528764,0.998130991,0.999679256
0.982323112,0.964546482,0.994201648,0.987073688,0.963332637,0.995350866,0.985540839,0.963214856,0.994925842
0.997202673,0.233465158,-0.17249477,0.991319416,0.347761375,0.762455735,0.99041335,0.029145256,0.677638312
0.943423529,0.296042894,-0.132274194,0.945973067,0.027552929,-0.176217615,0.946820896,-0.194677315,-0.321334005
0.883671276,0.693124442,0.21258977,0.873877566,0.949340428,-0.398951358,0.862318488,0.956416733,-0.063138827
0.561771904,-0.171072981,0.935611418,0.708361298,-0.380362407,0.889283014,0.715860798,-0.222262465,0.92017295
0.052836854,0.998108296,0.999681753,-0.243131732,0.997682929,0.995324334,0.029474997,0.995621991,0.998867815
0.612001211,0.893621917,0.574867979,0.080496249,0.851542395,0.932690835,-0.106141097,0.502014928,0.99439207
0.999174743,0.999408688,0.954745448,0.99910144,0.999877766,0.43945791,0.999426336,0.99964113,0.725262281
0.386424554,0.946412932,0.996703691,0.965583255,0.745214745,0.991626975,0.917232177,0.800342044,0.998805618
0.947056193,0.996348497,0.942112335,0.969167306,0.997493569,0.260702486,0.965219089,0.995976261,0.558788869
0.995195015,0.999841483,0.147830877,0.999698266,0.999382513,-0.186075269,0.998941087,0.999943379,-0.051735747
0.692644105,-0.219594579,0.996760907,0.621468072,0.498424667,0.994199227,0.386265362,-0.025974667,0.999033801
0.89195658,0.866972458,0.972301066,0.886000545,0.961422813,0.690395739,0.8843682,0.969770765,0.723990619
0.868416131,0.381764375,0.994042758,0.805153029,0.628739945,0.982061424,0.855289717,0.828303318,0.986752146
-0.125178181,0.653070567,-0.341263204,-0.042584562,0.387967301,-0.189170499,0.051235391,0.349770927,-0.321658707
0.90645785,0.939901654,0.773312445,0.943918151,0.871449316,-0.090857719,0.945342977,0.678086002,0.645949792
0.997112499,0.948888448,0.870400866,0.998167875,0.999580728,0.936177931,0.998770591,0.995906972,0.890384175
0.753294545,0.94156908,0.985551617,0.701955451,0.932397895,0.979466245,0.692281268,0.69233214,0.989817155
0.750855367,0.967908314,0.99952459,0.157583028,0.698836373,0.996575623,0.368333833,0.968036417,0.999475159
0.761327635,0.296421605,0.746930173,0.462525592,0.684694962,-0.09224011,0.385267576,0.832688942,0.872947662
-0.289734231,0.085638699,0.946556627,-0.239690407,0.80115293,0.993880499,-0.159046307,0.892128235,0.993740307
-0.221671572,0.947409551,0.883443031,0.894023356,0.966126196,0.203897471,0.815159745,0.950493769,0.914660003
0.134296242,0.987123016,0.939895283,0.277344463,0.991077088,-0.245108774,0.295454933,0.943889487,0.659958796
0.71446857,0.988862134,0.989166111,0.517629585,0.99080338,0.984212425,0.401341805,0.991619927,0.986388848
-0.430899403,-0.458577104,0.768788082,-0.45223313,-0.668119933,-0.028457723,-0.45185847,-0.836450643,0.969065943
0.991644636,0.995176452,0.472509754,0.992276721,0.989270488,0.697414688,0.991730952,0.983804313,0.716958839
-0.879810106,0.997921649,0.9995677,-0.660943595,0.997134631,0.999325168,-0.651863002,0.9968001,0.99916948
0.796115706,0.989181727,0.999462567,0.853932298,0.992787236,0.979086959,0.906640777,0.995142058,0.995486644
0.198078114,0.701285536,-0.082492499,-0.120981921,-0.036666275,-0.402809069,-0.247532613,-0.111411833,-0.815789399
0.07452141,-0.51173668,0.954042411,0.070299579,-0.170954551,0.940937268,0.007467353,-0.018250456,0.963126267
0.704818566,0.992945721,0.367639504,0.525794941,0.990350163,0.53265426,0.386952588,0.9994501,0.560391493
0.358104002,-0.523585669,0.975021539,0.4424419,-0.178270574,0.935141008,0.594719224,0.008190955,0.963061205
0.994540868,0.778963982,-0.294758838,0.99453442,-0.481179867,-0.118143704,0.995713463,0.769626047,-0.251360764
0.88224454,0.855565295,-0.101410875,0.891683789,0.963275386,0.638231227,0.894871489,0.992347621,0.753467448
0.999865234,0.843915057,0.436923291,0.999533914,0.964137261,-0.08825967,0.99950726,0.975140725,0.373356284
0.936151492,-0.584853102,0.99560322,0.788193731,0.057921732,0.999211686,0.844071838,0.131209432,0.997821394
0.504564703,0.237243633,0.870718793,0.387003032,0.011870144,0.834929775,0.312374877,0.019007615,0.844440843
0.509948733,-0.873072386,0.521776829,0.173339018,-0.773671306,0.517810128,0.239903846,-0.842770837,0.552535541
0.588938424,-0.237539548,-0.485517062,0.749238132,-0.414600181,-0.52382243,0.611149994,0.20240814,-0.90805708
0.999891813,-0.178959585,0.986975923,0.999816688,-0.189548967,0.977522371,0.999768289,-0.190941221,0.998265987
0.350253169,-0.529576172,0.998561415,0.557890119,-0.412504208,0.998038379,0.465959978,-0.445963073,0.999970417
0.794795378,0.694714258,-0.092869967,0.182873643,0.735903975,-0.744338294,0.421410472,0.721490228,-0.306649699
0.894553542,0.400326309,0.882902994,0.986733481,0.343862174,0.195304041,0.98514841,0.305880557,0.952865724
0.973645705,0.511147173,0.996843708,0.967637354,0.508909871,0.974895907,0.967215603,0.529952431,0.9972322
0.909530258,-0.061957,0.660250258,0.904343335,-0.007155833,0.257936839,0.903946833,-0.036297083,0.463380843
0.976047202,0.867484941,-0.624593042,0.972842868,0.73594611,0.855588538,0.973306467,0.946899398,-0.363058861
-0.629695433,0.557453972,-0.198085599,-0.782797158,0.876702141,0.790091244,-0.659944789,0.385464159,0.929015112
-0.102282903,-0.117919171,0.607643261,0.387315813,-0.138157739,0.656897428,0.295497483,-0.043826152,0.906597965
0.998553466,0.834825418,0.662017186,0.999661844,0.522543111,0.516358493,0.99961505,0.604352315,0.613909091
0.630871846,0.979130445,0.607394904,0.608883218,-0.287040962,0.668379023,0.609070316,0.143881009,0.695005039
0.380892827,0.895998808,0.851277747,0.619749053,0.902107493,0.584238356,0.688388949,0.927188408,0.94699093
0.697740101,0.103783586,0.997364281,0.789079489,0.087258412,0.992299942,0.72960987,0.412726898,0.999848725
-0.054121503,0.987986374,-0.180887176,-0.299937428,0.98322595,-0.226900943,-0.414571284,0.987354438,-0.268631254
0.871313155,0.471735337,0.451544719,0.994171634,0.766681252,0.635275985,0.993206881,0.550938451,0.92020127
0.983329425,-0.065994085,0.999196243,0.986165759,-0.04059222,0.988163501,0.994758835,-0.072639364,0.998926183
-0.875333399,0.30299608,0.998473116,-0.815761374,0.184567633,0.9940479,-0.780327705,0.156555658,0.999070064
0.241684054,0.391157033,0.999751414,0.315443159,0.588955146,0.997781686,0.433657976,-0.030355727,0.99532906
0.500538652,-0.046942538,0.107822761,0.270554054,-0.090708132,0.418152831,0.375097578,-0.179707775,-0.259795684
0.025016569,0.992974419,0.999379814,-0.84891833,0.993737428,0.998927718,-0.705672124,0.990488266,0.998573232
0.326735905,0.995986526,0.999612573,-0.698454746,0.996760348,0.999801033,-0.569668262,0.994381011,0.99990882
-0.511029089,0.994356265,0.999938866,-0.587514329,0.995011022,0.999894466,-0.781150559,0.992073513,0.999772499
0.871784762,0.930581928,0.987039735,0.890506504,0.886682411,0.951304866,0.864388539,0.937843402,0.974755748
0.998623971,0.235746339,-0.778060229,0.999491255,0.289524392,-0.556255803,0.999670496,0.666364807,-0.663161845
0.582644886,0.885562175,-0.054419453,0.782930297,0.834663359,-0.72004187,0.655381074,-0.160769406,-0.689171543
0.999019178,0.994643848,0.339312644,0.99957587,0.79577117,0.269580327,0.999670351,0.310695333,0.692773142
0.996589778,0.520443875,0.049198574,0.994561859,0.740395083,0.652636697,0.994317035,0.632884317,0.45470679
0.109432673,-0.055355219,0.644827457,0.999600484,-0.060414642,0.751933796,0.952100016,0.013599972,0.804511876
0.980081034,-0.241123681,-0.320662662,0.949873762,-0.193354025,-0.228978888,0.996766344,-0.2324066,-0.28520953
0.283233797,-0.707952668,0.990167847,0.070535621,-0.910195125,0.963356588,0.086182507,-0.414284984,0.989505918
-0.194245696,0.958187748,-0.635496186,-0.27460129,0.969773764,0.988535738,-0.311469138,0.99577516,0.773253078
0.073961334,0.989789295,0.784201305,-0.134083758,0.996188705,0.957620035,-0.078122715,0.990578342,0.966823487
0.441898558,0.157669593,0.631166801,0.366498649,0.694617352,0.488870989,0.518288802,0.815504292,0.944905373
0.681992707,0.997939129,0.999815748,0.641316209,0.997446446,0.975566852,0.663406193,0.999401068,0.998376698
0.104867203,0.289407125,0.977272976,0.160376838,0.90923053,0.955748364,0.14625989,0.888459301,0.881235822
0.269876242,0.94092518,0.941316939,0.308556137,0.277958022,0.909901847,0.303282448,0.758327836,0.953552907
